Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,34.40999984741211,43.869998931884766,34.04999923706055,43.790000915527344,43.790000915527344,15787000
2019-02-01,43.790000915527344,45.31999969482422,39.20000076293945,42.2599983215332,42.2599983215332,14059900
2019-03-01,42.5,43.20000076293945,36.279998779296875,37.68000030517578,37.68000030517578,11437100
2019-04-01,38.20000076293945,46.720001220703125,37.599998474121094,44.29999923706055,44.29999923706055,9232400
2019-05-01,44.900001525878906,56.95000076293945,43.099998474121094,53.58000183105469,53.58000183105469,20932200
2019-06-01,53.290000915527344,62.70000076293945,52.029998779296875,62.459999084472656,62.459999084472656,11294200
2019-07-01,63.220001220703125,67.19000244140625,59.845001220703125,65.2300033569336,65.2300033569336,9017900
2019-08-01,66.58999633789062,89.43000030517578,60.93000030517578,81.91999816894531,81.91999816894531,29432400
2019-09-01,80.94000244140625,91.4489974975586,70.875,83.72000122070312,83.72000122070312,28074500
2019-10-01,84.2699966430664,96.68800354003906,78.42500305175781,84.95999908447266,84.95999908447266,32112000
2019-11-01,85.37000274658203,85.74800109863281,74.06999969482422,81.61000061035156,81.61000061035156,27598700
2019-12-01,83.0,96.63999938964844,79.5,95.08999633789062,95.08999633789062,26827400
