Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,158.19000244140625,167.32000732421875,151.0,160.9499969482422,160.9499969482422,18128800
2019-02-01,160.7899932861328,173.44000244140625,157.8800048828125,168.13999938964844,168.13999938964844,9984700
2019-03-01,167.60000610351562,168.3300018310547,148.91000366210938,156.92999267578125,156.92999267578125,14908400
2019-04-01,163.8000030517578,168.94000244140625,156.0,156.89999389648438,156.89999389648438,12610800
2019-05-01,157.0,157.0,131.52999877929688,132.0800018310547,132.0800018310547,14860600
2019-06-01,132.1300048828125,146.08999633789062,132.1300048828125,145.6300048828125,145.6300048828125,14923700
2019-07-01,147.8800048828125,153.99000549316406,138.77999877929688,146.72000122070312,146.72000122070312,16344500
2019-08-01,146.7100067138672,149.72000122070312,121.36000061035156,128.72999572753906,128.72999572753906,14763300
2019-09-01,127.69999694824219,142.99000549316406,126.51000213623047,140.4199981689453,140.4199981689453,10873300
2019-10-01,140.6999969482422,153.0,128.50999450683594,144.0800018310547,144.0800018310547,14688700
2019-11-01,143.5500030517578,149.75,141.6199951171875,145.7100067138672,145.7100067138672,10921100
2019-12-01,145.6999969482422,146.7100067138672,132.5,139.64999389648438,139.64999389648438,15334200
