Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,26.950000762939453,30.139999389648438,25.559999465942383,28.200000762939453,28.200000762939453,68987800
2021-02-01,28.5,29.309999465942383,24.170000076293945,25.219999313354492,25.219999313354492,68958500
2021-03-01,25.770000457763672,31.940000534057617,25.299999237060547,31.260000228881836,31.260000228881836,59131000
2021-04-01,31.389999389648438,33.630001068115234,30.559999465942383,32.90999984741211,32.90999984741211,39900700
2021-05-01,33.209999084472656,38.939998626708984,32.540000915527344,37.91999816894531,37.91999816894531,51677500
2021-06-01,37.86000061035156,41.75,36.150001525878906,38.939998626708984,38.939998626708984,58175300
2021-07-01,39.220001220703125,40.970001220703125,36.75,39.97999954223633,39.97999954223633,36107900
2021-08-01,40.0,44.18000030517578,33.779998779296875,36.720001220703125,36.720001220703125,49461200
2021-09-01,36.880001068115234,36.9900016784668,33.27000045776367,33.61000061035156,33.61000061035156,41659300
2021-10-01,34.0,35.59000015258789,32.11000061035156,32.56999969482422,32.56999969482422,29458800
2021-11-01,32.83000183105469,34.90999984741211,29.389999389648438,29.989999771118164,29.989999771118164,37232200
2021-12-01,30.610000610351562,33.220001220703125,29.139999389648438,32.189998626708984,32.189998626708984,44042300
