Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,38.029998779296875,38.369998931884766,31.3799991607666,31.8799991607666,31.26239776611328,68310400
2020-02-01,31.979999542236328,35.75,22.889999389648438,24.110000610351562,23.642925262451172,89588000
2020-03-01,24.3700008392334,24.43000030517578,7.900000095367432,13.050000190734863,12.797186851501465,164591600
2020-04-01,12.039999961853027,19.329999923706055,11.350000381469727,18.1299991607666,18.1299991607666,102846000
2020-05-01,17.18000030517578,17.90999984741211,13.649999618530273,14.210000038146973,14.210000038146973,102843100
2020-06-01,14.300000190734863,19.68000030517578,14.020000457763672,16.5,16.5,116454100
2020-07-01,16.450000762939453,17.989999771118164,14.729999542236328,17.90999984741211,17.90999984741211,72377200
2020-08-01,17.8799991607666,21.190000534057617,17.56999969482422,19.979999542236328,19.979999542236328,64565100
2020-09-01,19.75,22.700000762939453,15.640000343322754,17.850000381469727,17.850000381469727,70381700
2020-10-01,18.079999923706055,21.020000457763672,16.8799991607666,18.420000076293945,18.420000076293945,46709800
2020-11-01,18.649999618530273,23.780000686645508,18.030000686645508,21.90999984741211,21.90999984741211,56043300
2020-12-01,22.31999969482422,25.959999084472656,21.6299991607666,25.75,25.75,53273900
