Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,33.65999984741211,41.78499984741211,33.165000915527344,41.209999084472656,41.209999084472656,8217700
2019-02-01,41.029998779296875,50.029998779296875,40.369998931884766,49.02000045776367,49.02000045776367,11743400
2019-03-01,49.4900016784668,51.790000915527344,47.189998626708984,51.29999923706055,51.29999923706055,22181300
2019-04-01,51.95000076293945,53.540000915527344,48.66999816894531,53.150001525878906,53.150001525878906,9267600
2019-05-01,53.45000076293945,53.709999084472656,46.619998931884766,49.18000030517578,49.18000030517578,17336700
2019-06-01,49.029998779296875,53.880001068115234,46.36000061035156,50.20000076293945,50.20000076293945,16386100
2019-07-01,51.0,56.099998474121094,48.20000076293945,53.310001373291016,53.310001373291016,16295900
2019-08-01,53.380001068115234,58.95000076293945,49.54999923706055,57.77000045776367,57.77000045776367,22038500
2019-09-01,57.15999984741211,57.70000076293945,48.150001525878906,49.369998931884766,49.369998931884766,24143200
2019-10-01,49.540000915527344,50.22999954223633,41.810001373291016,48.25,48.25,24302700
2019-11-01,48.25,61.150001525878906,47.72999954223633,60.36000061035156,60.36000061035156,52362100
2019-12-01,60.38999938964844,68.62999725341797,59.060001373291016,67.87999725341797,67.87999725341797,14258700
