Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,67.05999755859375,75.08000183105469,65.55999755859375,71.7699966430664,71.7699966430664,43580000
2018-02-01,79.31999969482422,85.23999786376953,74.11000061035156,80.70999908447266,80.70999908447266,50300200
2018-03-01,80.83000183105469,86.83999633789062,68.12999725341797,70.44999694824219,70.44999694824219,45911500
2018-04-01,70.06999969482422,73.83000183105469,66.30000305175781,67.4000015258789,67.4000015258789,30258800
2018-05-01,68.6500015258789,83.41999816894531,68.33999633789062,80.25,80.25,35281200
2018-06-01,80.62999725341797,86.5,78.41999816894531,80.16999816894531,80.16999816894531,26891700
2018-07-01,79.75,85.23999786376953,77.0,81.76000213623047,81.76000213623047,20392900
2018-08-01,82.66000366210938,86.49600219726562,78.12000274658203,80.08999633789062,80.08999633789062,28053900
2018-09-01,79.87999725341797,80.83999633789062,71.53700256347656,76.88999938964844,76.88999938964844,23632500
2018-10-01,77.19000244140625,78.69000244140625,68.0,73.51000213623047,73.51000213623047,27485100
2018-11-01,75.04000091552734,78.88500213623047,61.0,65.80999755859375,65.80999755859375,38749800
2018-12-01,67.68000030517578,68.52999877929688,56.33000183105469,60.72999954223633,60.72999954223633,25444600
