Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,104.62999725341797,105.5,67.58000183105469,75.81999969482422,75.81999969482422,32318500
2022-02-01,76.30999755859375,81.06999969482422,62.33000183105469,72.91000366210938,72.91000366210938,40083100
2022-03-01,72.8499984741211,73.9800033569336,58.58000183105469,68.36000061035156,68.36000061035156,35587800
2022-04-01,68.83000183105469,71.18000030517578,55.7599983215332,56.130001068115234,56.130001068115234,33247300
2022-05-01,55.959999084472656,61.279998779296875,48.93000030517578,56.29999923706055,56.29999923706055,48957700
2022-06-01,57.08000183105469,57.900001525878906,43.22999954223633,47.08000183105469,47.08000183105469,36787400
2022-07-01,47.2599983215332,56.66999816894531,46.06999969482422,54.77000045776367,54.77000045776367,26388000
2022-08-01,54.060001373291016,70.75,53.08000183105469,59.63999938964844,59.63999938964844,29064000
2022-09-01,59.060001373291016,64.30000305175781,53.459999084472656,55.880001068115234,55.880001068115234,25493500
2022-10-01,56.709999084472656,66.55000305175781,51.52000045776367,66.19000244140625,66.19000244140625,25843100
2022-11-01,67.20999908447266,73.04000091552734,52.91999816894531,68.44000244140625,68.44000244140625,46983200
2022-12-01,68.31999969482422,71.95999908447266,60.15999984741211,64.1500015258789,64.1500015258789,31345600
